,id,title,site
10195,10196,CES 2020 ：飞利浦Hue推出三款新户外灯,https://www.cnbeta.com/articles/tech/930035.htm
10196,10197,联通电信用户“靓号携转”遇高额违约金，相关细则仍待明确,https://www.cnbeta.com/articles/tech/930033.htm
10197,10198,一加手机将能够根据用户的睡眠习惯而优化充电方案,https://www.cnbeta.com/articles/tech/930031.htm
10198,10199,[多图]一加的“相机消失魔法”：Concept One概念机上手体验,https://www.cnbeta.com/articles/tech/930029.htm
10199,10200,日本无人机创企Aeronext在CES上展示Flying Gondola概念,https://www.cnbeta.com/articles/tech/930027.htm
10200,10201,三星或继续在Galaxy Fold 2折叠屏智能机上使用骁龙855 SoC,https://www.cnbeta.com/articles/tech/930025.htm
10201,10202,专为波音777X打造：Gentex展示变化更快、色调更暗的电子可调光窗户,https://www.cnbeta.com/articles/tech/930023.htm
10202,10203,苹果隐私高管在CES上赞扬公司举措  捍卫加密立场,https://www.cnbeta.com/articles/tech/930021.htm
10203,10204,台媒：三星电子降价抢单策略奏效 抢走台积电大客户高通,https://www.cnbeta.com/articles/tech/930019.htm
10204,10205,CES 2020：博通宣布Wi-Fi 6E SoC方案 助推新设备上市,https://www.cnbeta.com/articles/tech/930017.htm
10205,10206,脸书高管：我十分希望特朗普落选 但脸书必须中立,https://www.cnbeta.com/articles/tech/930015.htm
10206,10207,[图]Android端Edge新增汉堡菜单：四种浏览模式任你选择,https://www.cnbeta.com/articles/tech/930013.htm
10207,10208,要求员工一天做100张图的王小琴走红 其公司目前仍在正常办公,https://www.cnbeta.com/articles/tech/930011.htm
10208,10209,杨元庆：Razr很成功 竞争对手在折叠屏手机上都学联想,https://www.cnbeta.com/articles/tech/930009.htm
10209,10210,中国航天2020年开门红！我国成功发射通信技术试验卫星五号,https://www.cnbeta.com/articles/science/930007.htm
10210,10211,微软推Bing Pages：让用户打造自己的品牌页面,https://www.cnbeta.com/articles/tech/930005.htm
10211,10212,NASA分享超新星遗迹-蟹状星云的3D可视化效果视频,https://www.cnbeta.com/articles/science/930003.htm
10212,10213,[图]新里程碑：谷歌宣布Assistant月活跃用户数量突破5亿,https://www.cnbeta.com/articles/tech/930001.htm
10213,10214,CES 2020：Alpine先锋等厂家展示新款CarPlay接收器,https://www.cnbeta.com/articles/tech/929999.htm
10214,10215,日产展示声学超颖材料：让EV变得更加安静,https://www.cnbeta.com/articles/tech/929997.htm
10215,10216,Uber启用旨在减少性侵犯问题的PIN系统,https://www.cnbeta.com/articles/tech/929995.htm
10216,10217,三星四季度营业利润下降34% 年利润降53%创四年新低,https://www.cnbeta.com/articles/tech/929993.htm
10217,10218,三星“人造人”，《西部世界》前传,https://www.cnbeta.com/articles/tech/929991.htm
10218,10219,物理学家肖恩：“多重世界”假说有可能成立,https://www.cnbeta.com/articles/science/929989.htm
10219,10220,Chrome 将以更“安静”的方式来替代通知弹窗,https://www.cnbeta.com/articles/tech/929987.htm
10220,10221,[图]Zagg推出适用于10.2吋iPad的三款键盘保护套 第1季度上线,https://www.cnbeta.com/articles/tech/929985.htm
10221,10222,我们每天究竟应该喝多少水？,https://www.cnbeta.com/articles/science/929983.htm
10222,10223,Google Assistant将推新功能：可以用42种语言朗读文章,https://www.cnbeta.com/articles/tech/929981.htm
10223,10224,CES 2020：美光开始向服务器合作伙伴提供DDR5内存样品,https://www.cnbeta.com/articles/tech/929979.htm
10224,10225,[图]又抄袭？三星演示中指纹/面部图标和苹果Touch ID/Face ID雷同,https://www.cnbeta.com/articles/tech/929977.htm
10225,10226,特斯拉市值近845亿美元 分析师上调目标价至556美元,https://www.cnbeta.com/articles/tech/929975.htm
10226,10227,脸书封禁Deepfake视频 但业内人士称效果有限,https://www.cnbeta.com/articles/tech/929973.htm
10227,10228,OtterBox推出智能手机抗菌屏幕保护膜 售价50美元,https://www.cnbeta.com/articles/tech/929971.htm
10228,10229,[图]拒绝负面反馈？微软Edge用户无法选择“讨厌它”反馈选项,https://www.cnbeta.com/articles/tech/929969.htm
10229,10230,九省份发文取缔P2P网贷业务 网贷机构迎“生死劫”,https://www.cnbeta.com/articles/tech/929967.htm
10230,10231,不支持n79就算“阉割”？5G手机全网通争议又来了,https://www.cnbeta.com/articles/tech/929965.htm
10231,10232,线下销售人员：国产特斯拉每天预订量过千单 晚一天下订单迟一周提车,https://www.cnbeta.com/articles/tech/929963.htm
10232,10233,美白宫敦促各联邦机构推行宽松的AI监管政策,https://www.cnbeta.com/articles/tech/929961.htm
10233,10234,三星新Neon项目终于揭开面纱：一个人形AI聊天机器人,https://www.cnbeta.com/articles/tech/929959.htm
10234,10235,Becon在CES上展示了一款脱发扫描仪,https://www.cnbeta.com/articles/tech/929957.htm
10235,10236,隐私玻璃少不了：宝马i Interaction Ease畅想未来自动驾驶豪华车内部设计,https://www.cnbeta.com/articles/tech/929955.htm
10236,10237,戈恩律师团队指责日产歪曲事实 调查就是为让他下台,https://www.cnbeta.com/articles/tech/929953.htm
10237,10238,戈恩疑乘新干线到大阪转机 日本：非法离境就是罪,https://www.cnbeta.com/articles/tech/929951.htm
10238,10239,联想折叠屏PC研发4年：2499美元面向发烧友商务人士,https://www.cnbeta.com/articles/tech/929949.htm
10239,10240,特斯拉上海厂一周年：加速零部件国产化 重视SUV市场,https://www.cnbeta.com/articles/tech/929947.htm
10240,10241,Sonos起诉谷歌侵犯专利权：称其抄袭无线播放技术,https://www.cnbeta.com/articles/tech/929945.htm
10241,10242,Impossible Foods因产能不足放弃与麦当劳合作计划,https://www.cnbeta.com/articles/tech/929943.htm
10242,10243,超500万台新手机被植入木马病毒？涉及31省市、超4500种机型,https://www.cnbeta.com/articles/tech/929941.htm
10243,10244,李子柒年赚1.6亿跑赢六成A股公司！背后赚大了的还有他们,https://www.cnbeta.com/articles/tech/929939.htm
10244,10245,英特尔描绘PC未来: 有AI，几秒就能做以前几分钟的事,https://www.cnbeta.com/articles/tech/929937.htm
10245,10246,宝马发布ZeroG Lougner座椅：终极舒适体验+新型蚕茧式安全气囊,https://www.cnbeta.com/articles/tech/929935.htm
10246,10247,当折叠屏电脑成为CES潮流 系统却拖了后腿,https://www.cnbeta.com/articles/tech/929933.htm
10247,10248,三星展出1000R极致曲率带鱼屏显示器：5120x1440 240Hz刷新,https://www.cnbeta.com/articles/tech/929931.htm
10248,10249,SpaceX已发射60颗卫星，漫天星星也许是漫天卫星,http://www.lieyunwang.com/archives/462381
10249,10250,权健董事长束昱辉被判九年，罚金五千万,http://www.lieyunwang.com/archives/462380
10250,10251,一点资讯陈彤：任何人都有权享受高品质内容服务,http://www.lieyunwang.com/archives/462378
10251,10252,慢病数字健康企业智云健康获C+、D轮累计10亿元融资,http://www.lieyunwang.com/archives/462377
10252,10253,【猎云早报】百度引入阿里前高管褚昱；清华姚班首发高中AI教材；特斯拉国产车型Model Y项目启动,http://www.lieyunwang.com/archives/462376
10253,10254,从智慧家居到智慧城市，CES上的监控技术成重点,http://www.lieyunwang.com/archives/462375
10254,10255,2019中国精神心理互联网医疗服务行业白皮书,http://www.lieyunwang.com/archives/462373
10255,10256,城市按需经济的十年变革,http://www.lieyunwang.com/archives/462335
10256,10257,Tech-Ku 技术夜话 | 视频算法如何为质量赋能,https://juejin.im/entry/5e1537e3e51d4540f02fad56
10257,10258,腾讯自研万亿级消息中间件TubeMQ为什么要捐赠给Apache？,https://juejin.im/post/5e1537166fb9a048394f9daf
10258,10259,你知道 JavaScript Symbol 类型是什么，怎么用吗？,https://juejin.im/post/5e1494175188253ab978af2b
10259,10260,前端工程师的 LeetCode 之旅 -- 链表 Easy 篇,https://juejin.im/entry/5e152736e51d4541563df004
10260,10261,InnoDB的自增键和row_id用完了会发生什么？,https://juejin.im/post/5e1525a65188253a833b23f9
10261,10262,《吊打面试官》系列-ArrayList,https://juejin.im/post/5e14b51d5188253a9a213e83
10262,10263,从 8 道面试题看浏览器渲染过程与性能优化,https://juejin.im/post/5e143104e51d45414a4715f7
10263,10264,投资是最好玩的寻宝游戏,http://xueqiu.com/8655740326/138795852
10264,10265,投资基金到底赚不赚钱？中证基金系列指数告诉您答案,http://xueqiu.com/4484400907/138811396
10265,10266,养猪大户开上宾利,http://xueqiu.com/8801393218/138892941
10266,10267,我最看好的10只消费龙头股,http://xueqiu.com/5530818973/138865915
10267,10268,机场龙头——上海机场，是否值得价值投资？,http://xueqiu.com/5530818973/138842900
10268,10269,电动车与ETC,http://xueqiu.com/3638360312/138898977
10269,10270,大盘3200点之前没任何回调空间,http://xueqiu.com/4098205763/138892349
10270,10271,浙江龙盛：剔除房地产项目后，浙江龙盛的制造业经营性现金流到底好不好？,http://xueqiu.com/3966788865/138725231
10271,10272,【港股打新】—建桥教育 （01525）：此建桥非彼剑桥,http://xueqiu.com/1057622343/138841220
10272,10273,【港股打新】—隽思集团 （01412）：久违的印刷公司,http://xueqiu.com/1057622343/138841778
10273,10274,重点题材电池新技术：异质结构电池HIT【收藏，转载】,http://xueqiu.com/8218476942/138894126
10274,10275,天风证券——特斯拉电话会议（附特斯拉及新能源汽车相关产业链深度及个股深度报告）,http://xueqiu.com/6879597820/138891582
10275,10276,我们需要的是市盈率低吗？,http://xueqiu.com/8276358790/138891230
10276,10277,6只泛科技ETF基金持仓对比，为何科技100ETF大幅跑赢？,http://xueqiu.com/6920534270/138866781
10277,10278,2020年哪个行业处于价值洼地？传媒可以考虑！,http://xueqiu.com/6697055042/138894780
10278,10279,一连串收购背后，东方集团究竟在下一盘什么棋？,http://xueqiu.com/7187533908/138895542
10279,10280,瑞幸增发并发可转债：大钲献售 管理层和其他原始股东未减持,http://xueqiu.com/2095268812/138896290
10280,10281,,http://xueqiu.com/6654628252/138889692
10281,10282,,http://xueqiu.com/5131964483/138876530
10282,10283,,http://xueqiu.com/4081695675/138892977
10283,10284,年轻人社交：解决孤独感是核心动力,http://www.woshipm.com/pd/3299539.html
10284,10285,企业系统需求分析（02）：干系人识别分析与系统分解,http://www.woshipm.com/pmd/3297113.html
10285,10286,少儿培训市场风口变化，教育质量仍是关键,http://www.woshipm.com/it/3296730.html
10286,10287,西梅产品体验报告：少壮不努力，老大学英语,http://www.woshipm.com/evaluating/3294899.html
10287,10288,收入类业务，要重点关注这些分析指标,http://www.woshipm.com/operate/3280342.html
10288,10289,以人为本，为颜色识别障碍者用户设计,http://www.woshipm.com/pd/3101804.html
10289,10290,关于陌生社交产品的思考,http://www.woshipm.com/pd/3298587.html
10290,10291,HUAWEI HiCar加持下，新宝骏如何玩转手机车联网系统？,http://www.tmtpost.com/4226263.html
10291,10292,内容为王、游戏出海、技术变革，2020年游戏行业有哪些新趋势？,http://www.tmtpost.com/4226377.html
10292,10293,2020中国快消品早期投资机会有哪些？,http://www.tmtpost.com/4226472.html
10293,10294,​QGhappy五冠王之后，王者荣耀电竞不得不说的故事,http://www.tmtpost.com/4226420.html
10294,10295,铸剑为犁：美国AI软件禁运之后，中国遥感会“地震”吗？,http://www.tmtpost.com/4226380.html
10295,10296,顺风车归来49日，滴滴艰难破壁435天,http://www.tmtpost.com/4226412.html
10296,10297,鼠年开始第一件积福的事，千万别敷衍,http://www.tmtpost.com/4226306.html
10297,10298,【钛晨报】传旷视科技上市获批；2020国际消费类电子产品展览会开幕；Lyft开源机器学习平台Flyte,http://www.tmtpost.com/4226307.html
10298,10299,5个超实用的文案技巧，让你提高稳定输出能力,https://www.yunyingpai.com/paperwork/580625.html
10299,10300,新媒体运营：做好定位，是增长第一步,https://www.yunyingpai.com/media/580544.html
10300,10301,2019互联网八大热门话题：我太难/南了、第一代“90后”年满三十了……,https://www.yunyingpai.com/news/580600.html
10301,10302,年底最后一波优惠活动：优酷+爱奇艺+腾讯视频+芒果TV,http://zhainanba.net/23340.html
10302,10303,星空,http://s1.dgtle.com/dgtle_img/whale/2020/01/24/5e00820200124001012171.jpeg
10303,10304,几何,http://s1.dgtle.com/dgtle_img/whale/2020/01/24/d8b18202001240010312152.jpeg
10304,10305,今日分享,http://s1.dgtle.com/dgtle_img/whale/2020/01/23/3899f202001232328573766.png
10305,10306,#Smartisan 鼠年壁纸,http://s1.dgtle.com/dgtle_img/whale/2020/01/23/91714202001232001525163.jpeg
10306,10307,#Smartisan 鼠年壁纸,http://s1.dgtle.com/dgtle_img/whale/2020/01/23/97ad8202001232002051712.jpeg
10307,10308,#Smartisan 鼠年壁纸,http://s1.dgtle.com/dgtle_img/whale/2020/01/23/6ee72202001232002191208.jpeg
10308,10309,加油,http://s1.dgtle.com/dgtle_img/whale/2020/01/23/15b9d202001232319354058.jpeg
10309,10310,#Smartisan 鼠年壁纸,http://s1.dgtle.com/dgtle_img/whale/2020/01/23/532fe202001232002323828.jpeg
10310,10311,还行,http://s1.dgtle.com/dgtle_img/whale/2020/01/24/3230b202001240010504057.jpeg
10311,10312,#Smartisan 鼠年壁纸,http://s1.dgtle.com/dgtle_img/whale/2020/01/23/34782202001232001393005.jpeg
10312,10313,孩子，等你长大后，我会把科比说给你听,http://zhuanlan.zhihu.com/p/104155974?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10313,10314,科比生命的最后24小时,http://zhuanlan.zhihu.com/p/104143858?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10314,10315,是时候来复习一下SARS了（2）——临床表现，实验室检查与并发症,http://zhuanlan.zhihu.com/p/104100785?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10315,10316,春节在家，可以怎么陪孩子玩？有哪些有意思的亲子互动？,http://www.zhihu.com/question/367797243/answer/985320484?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10316,10317,是时候来复习一下SARS了（1）——病原学，流行病学，发病机制与病理解剖,http://zhuanlan.zhihu.com/p/104067267?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10317,10318,如何评价手机游戏《弓箭传说》？,http://www.zhihu.com/question/326511036/answer/986012723?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10318,10319,如何评价放置手游《剑与远征（AFK Arena）》？,http://www.zhihu.com/question/351740100/answer/986020084?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10319,10320,《囧妈》片尾曲《红莓花儿开》，“红莓”是啥？,http://zhuanlan.zhihu.com/p/104022642?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10320,10321,43岁的文斯·卡特：一半在天上，一半在人间,http://zhuanlan.zhihu.com/p/104044205?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10321,10322,作为家长，如何用孩子能理解的语言来解释什么是「新型肺炎」？,http://www.zhihu.com/question/367824868/answer/985201618?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10322,10323,有什么足不出户、花样拜年的好方法？,http://www.zhihu.com/question/367739753/answer/984465333?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10323,10324,上海市目前的新型冠状病毒肺炎疫情怎么样了？采取了哪些措施？,http://www.zhihu.com/question/367346717/answer/984223369?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10324,10325,2019收入榜分析，你知道你的主队到底多有钱吗？,http://zhuanlan.zhihu.com/p/103653424?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10325,10326,针对新型肺炎，目前各省市采取了哪些疾控措施？你所在的城市如何了？,http://www.zhihu.com/question/367342233/answer/983065865?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10326,10327,如何用110分钟冲12页漫画分镜,http://zhuanlan.zhihu.com/p/103696883?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10327,10328,如何评价Steam游戏《SELF 自己》？,http://www.zhihu.com/question/366509230/answer/982583295?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10328,10329,新型冠状病毒有哪些症状？潜伏期发病期有多长时间？,http://www.zhihu.com/question/367077030/answer/982753344?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10329,10330,如何评价塔图姆在 2019-20 赛季的表现，他的模板会是谁？,http://www.zhihu.com/question/356981334/answer/982685972?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10330,10331,有哪些关于新型冠状病毒的谣言？,http://www.zhihu.com/question/367288223/answer/981299210?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10331,10332,如何评价游戏《万物生长》？,http://www.zhihu.com/question/366869772/answer/981257422?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10332,10333,如何理解王慧文「管理者的担当是把下属从愚昧之巅推向绝望之谷」这段话？,http://www.zhihu.com/question/309803997/answer/585732507?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10333,10334,食肉恐龙吃小型动物会吐骨头不？,http://www.zhihu.com/question/365640497/answer/973216066?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10334,10335,通俗理解麦克斯韦方程组,http://zhuanlan.zhihu.com/p/103123189?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10335,10336,公民身份号码有可能是素数吗？,http://www.zhihu.com/question/365454876/answer/975393841?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10336,10337,《凉宫春日的忧郁》中的相机考证,http://zhuanlan.zhihu.com/p/103444282?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10337,10338,每周十件事#10：精准的防守预判算不算一种天赋？,http://zhuanlan.zhihu.com/p/103489911?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10338,10339,如何评价《Unheard（疑案追声）》的第三个dlc（黑面观音）？,http://www.zhihu.com/question/366619686/answer/979442270?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10339,10340,武汉新型冠状病毒感染肺炎1天新增17例，为何内地其他城市没有报告病例？春节出行如何预防？,http://zhuanlan.zhihu.com/p/103411600?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10340,10341,心理声学概述，客观与主观，两个世界的桥梁,http://zhuanlan.zhihu.com/p/101353295?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10341,10342,季中盘点（二）：犹他爵士，最强跨年球队强在哪？,http://zhuanlan.zhihu.com/p/103411873?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10342,10343,融资迷雾背后的真实蔚来｜棱镜,http://zhuanlan.zhihu.com/p/103307741?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10343,10344,如何评价游戏《雨纪》？,http://www.zhihu.com/question/366869933/answer/978528971?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10344,10345,身家一亿的有钱人，生活是怎么样的？,http://www.zhihu.com/question/356286926/answer/920425385?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10345,10346,如何评价电影《紧急救援》？,http://www.zhihu.com/question/268538917/answer/977912615?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10346,10347,"脚本家上原正三因病逝世,他对《奥特曼》等特摄片做出了哪些贡献？",http://www.zhihu.com/question/365768840/answer/977494794?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10347,10348,高中生如何制作 galgame ？,http://www.zhihu.com/question/366398994/answer/977931054?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10348,10349,从CES 2020 汽车黑科技，看智能座舱发展新趋势,http://zhuanlan.zhihu.com/p/103267018?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10349,10350,陆奇近期演讲《数字化浪潮与创新创业机会》释放了什么信号，有哪些观点值得关注？,http://www.zhihu.com/question/365384945/answer/971480593?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10350,10351,如何评价国产游戏《帕斯卡契约》？,http://www.zhihu.com/question/366446052/answer/977698779?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10351,10352,这个赛季的快船怎么了？,http://www.zhihu.com/question/38801722/answer/976661156?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10352,10353,如何评价游戏《斩妖Raksasi》?,http://www.zhihu.com/question/366563370/answer/976515542?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10353,10354,如何评价游戏《部落与弯刀》？,http://www.zhihu.com/question/358867006/answer/959709265?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10354,10355,传祺车如何，值得买吗？,http://www.zhihu.com/question/27952773/answer/973931309?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10355,10356,能不能晒一下你是怎么教会长辈用手机和智能家电的？,http://www.zhihu.com/question/366291513/answer/974977552?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10356,10357,S10LPL春季赛常规赛 iGvsFPX复盘,http://zhuanlan.zhihu.com/p/102969161?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10357,10358,日本的yakuza、暴走族、不良少年之间的区别和联系是怎么样的？,http://www.zhihu.com/question/308171988/answer/968164001?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10358,10359,85点以上gal部分实体收录(2),http://zhuanlan.zhihu.com/p/103067183?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10359,10360,超智能体01：什么是机器学习,http://zhuanlan.zhihu.com/p/44217906?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10360,10361,如何看待近几年国内开源的现状？你是如何理解开源的？,http://www.zhihu.com/question/366370371/answer/975420094?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10361,10362,只论得分能力，杜兰特和哈登谁更强？,http://www.zhihu.com/question/323728646/answer/975975902?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10362,10363,家长群里，老师天天表扬那几个成绩优秀的孩子，仿佛成绩好一切都好，作为其他孩子的家长，你会怎么想？,http://www.zhihu.com/question/357248108/answer/975426876?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10363,10364,游戏策划主要做些什么，工作内容大致是怎样的？,http://www.zhihu.com/question/22057103/answer/938964136?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10364,10365,如何看待近几年国内开源的现状？你是如何理解开源的？,http://www.zhihu.com/question/366370371/answer/975706246?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10365,10366,机油增多是什么原因？该怎么解决？,http://www.zhihu.com/question/299959529/answer/523716361?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10366,10367,男子三大球无缘奥运，虽是噱头但也值得反思,http://zhuanlan.zhihu.com/p/103001227?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10367,10368,没有时光机，就送你们 8 台照片打印机定格时光吧丨知乎众测 Vol.15,http://zhuanlan.zhihu.com/p/103044286?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10368,10369,如何评价这支打进西部前八的灰熊队？,http://www.zhihu.com/question/366462381/answer/975199132?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10369,10370,一台安全的电动车是怎样的？,http://zhuanlan.zhihu.com/p/102762551?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10370,10371,每周十件事#09：最后三十秒落后三分，要快速两分还是三分？,http://zhuanlan.zhihu.com/p/102410575?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10371,10372,V2X主要用到什么技术？,http://www.zhihu.com/question/56755587/answer/450197412?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
10372,10373,1000万体温计、口罩、洗手液免费投入市场，叮当快药助力抗击肺炎疫情,http://36kr.com/p/5288392.html?ktm_source=feed
10373,10374,疫情当前 近20家房企按下卖楼暂停键,http://36kr.com/p/5288378.html?ktm_source=feed
10374,10375,共同抗击疫情 超50家房企向武汉捐赠超10亿元,http://36kr.com/p/5288374.html?ktm_source=feed
10375,10376,应急贷款、优惠利率、提供征信保护 银行陆续出台措施支持疫情防控,http://36kr.com/p/5288358.html?ktm_source=feed
10376,10377,家乡楼市观察| 成都：在深圳拿着20多万年薪，他计划今年春节在老家买房子,http://36kr.com/p/5288357.html?ktm_source=feed
10377,10378,疫情阴影下的湖北钟祥小村：返乡青年取消婚宴，担心“坐吃山空”,http://36kr.com/p/5288355.html?ktm_source=feed
10378,10379,多城售楼处暂停开放、中介门店暂停营业,http://36kr.com/p/5288354.html?ktm_source=feed
10379,10380,记者实地探访广州部分大型超市及肉菜市场：面条、蔬菜、速冻食品等供应紧张,http://36kr.com/p/5288353.html?ktm_source=feed
10380,10381,广东明确各地不会“封城”，但会降低通行效率,http://36kr.com/p/5288352.html?ktm_source=feed
10381,10382,自己动手DIY一台2.4G简易频谱仪,https://www.freebuf.com/geek/225853.html
10382,10383,IotShark：一款专用于物联网流量的监控与分析平台,https://www.freebuf.com/articles/terminal/225112.html
10383,10384,CVE-2019-0708 漏洞分析及相关测试,https://www.freebuf.com/vuls/224828.html
10384,10385,一次对浏览器解析和XSS的深度探究,https://www.freebuf.com/articles/web/222849.html
10385,10386,App违法风潮：解读《App违法违规收集使用个人信息行为认定方法》,https://www.freebuf.com/articles/terminal/225767.html
10386,10387,挖洞经验 | 谷歌翻译服务（Google Translator）的跨站漏洞,https://www.freebuf.com/vuls/225133.html
10387,10388,Fortify Sca自定义扫描规则,https://www.freebuf.com/articles/others-articles/224474.html
10388,10389,记一次对Steam盗号病毒的反制过程,https://www.freebuf.com/articles/network/224412.html
10389,10390,挖洞经验 | 知名在线教育平台的IDOR漏洞,https://www.freebuf.com/vuls/225134.html
10390,10391,CVE-2018-8174双杀漏洞分析复现及防御,https://www.freebuf.com/vuls/224379.html
10391,10392,伊朗相关网络活动总结,https://www.freebuf.com/articles/network/225149.html
10392,10393,开源工具 | H1ve攻防训练平台（解题+AWD）,https://www.freebuf.com/sectool/221739.html
10393,10394,挖洞经验 | 雅虎（Yahoo）的速率限制漏洞（$2k）,https://www.freebuf.com/vuls/225674.html
10394,10395,Oski Stealer窃密木马，盗取美国地区用户的浏览器和加密钱包数据,https://www.freebuf.com/articles/system/225958.html
10395,10396,聊聊区块链中的几个技术点,https://www.freebuf.com/articles/blockchain-articles/225085.html
10396,10397,基线检查平台之Linux与Windows,https://www.freebuf.com/sectool/224603.html
10397,10398,BetterBackdoor：一个专为渗透测试人员设计的多功能后门程序,https://www.freebuf.com/sectool/225119.html
10398,10399,全勤矿工systemdMiner最新变种利用暗网代理下载恶意模块,https://www.freebuf.com/articles/system/225146.html
10399,10400,申请CVE的姿势总结,https://www.freebuf.com/articles/web/224609.html
10400,10401,挖洞经验 | 简单技巧绕过人机身份验证（Captcha）,https://www.freebuf.com/vuls/224488.html
10401,10402,从 PHP 开发到腾讯教育云技术负责人，SwiftGG 真·大佬——羊叔的故事,https://talk.swift.gg
10402,10403,2020 春节特别节目：Eroys，Lianlian,https://talk.swift.gg
10403,10404,2020 春节特别节目：磊子，Draveness，冬瓜,https://talk.swift.gg
10404,10405,2020 春节特别节目：梁杰，思琦，爆炸,https://talk.swift.gg
10405,10406,「少数派们」的 2019 回顾：钟颖的年度推荐,https://sspai.com/post/58055
10406,10407,每逢佳节胖三斤？疫区春节室内运动指南,https://sspai.com/post/58594
10407,10408,被窝里的「春节档」，23 部电影剧集陪你过年,https://sspai.com/post/58592
10408,10409,8 款可以跟家人朋友一起玩的游戏，陪你度过新春佳节,https://sspai.com/post/58523
10409,10410,「少数派们」的 2019 回顾：吴松磊的年度推荐,https://sspai.com/post/58143
10410,10411,App+1 | 在 Mac 上管理 Android 设备，这款免费开源的小工具即连即用：OpenMTP,https://sspai.com/post/58588
10411,10412,掌握这些核心技巧，像专业媒体一样管理选题库,https://sspai.com/post/54306
10412,10413,在家也能过个快乐好年，Steam 春节特卖剁手指南,https://sspai.com/post/58587
10413,10414,新年快乐，少数派给你派红包啦,https://sspai.com/post/58502
